record_id,station_id,plant,region,gas_type,supply_date,supply_volume,revenue,status
6994,S7994,Plant_B,East,PNG,2023-03-10,,,Active
6995,S7995,Plant_D,,PNG,2023-01-05,,,Inactive
6996,S7996,Plant_A,,LNG,2023-12-25,639.85,,Active
6997,S7997,Plant_B,,PNG,2023-03-03,376.63,,Inactive
6998,S7998,Plant_B,,,2023-05-10,202.46,173.89,Active
6999,S7999,Plant_D,West,,2023-04-14,497.81,,Active
7000,S8000,Plant_A,,PNG,2023-08-08,963.68,,Active
7001,S8001,Plant_B,North,,2023-09-10,762.06,,Active
7002,S8002,Plant_C,East,PNG,2023-04-28,303.19,,Active
7003,S8003,Plant_B,South,CNG,2023-03-25,445.71,,
7004,S8004,Plant_D,South,,2023-06-16,,108.73,
7005,S8005,Plant_B,North,LNG,2023-05-09,,,Inactive
7006,S8006,Plant_D,West,PNG,2023-09-14,,,Inactive
7007,S8007,Plant_C,South,,2023-03-28,,141.78,
7008,S8008,Plant_D,South,LNG,2023-11-24,,,Active
7009,S8009,Plant_B,East,PNG,2023-02-25,196.16,,Inactive
7010,S8010,Plant_D,,CNG,2023-06-04,257.06,,Inactive
7011,S8011,Plant_C,North,,2023-05-28,870.89,,Active
7012,S8012,Plant_A,East,,2023-07-12,,374.43,
7013,S8013,Plant_B,South,PNG,2023-03-16,328.09,,Active
7014,S8014,Plant_C,West,,2023-05-02,,157.3,Inactive
7015,S8015,Plant_B,,CNG,2023-11-17,548.15,,Active
7016,S8016,Plant_B,,CNG,2023-07-04,,,
7017,S8017,Plant_D,West,CNG,2023-03-17,,,Active
7018,S8018,Plant_D,South,PNG,2023-02-09,893.0,95.05,Inactive
7019,S8019,Plant_C,,PNG,2023-01-07,,,
7020,S8020,Plant_A,West,CNG,2023-08-05,,133.69,Active
7021,S8021,Plant_D,East,,2023-01-09,432.0,175.65,Active
7022,S8022,Plant_C,East,LNG,2023-01-24,130.02,486.24,Active
7023,S8023,Plant_C,North,CNG,2023-06-03,,,Inactive
7024,S8024,Plant_A,North,,2023-05-20,,367.29,Inactive
7025,S8025,Plant_C,South,,2023-08-21,,,
7026,S8026,Plant_B,North,,2023-01-12,713.32,470.36,Inactive
7027,S8027,Plant_D,South,PNG,2023-02-01,,,Active
7028,S8028,Plant_D,West,,2023-08-19,920.98,,Active
7029,S8029,Plant_D,North,,2023-08-24,996.58,,Inactive
7030,S8030,Plant_A,East,LNG,2023-02-25,566.77,483.48,
7031,S8031,Plant_C,East,PNG,2023-04-03,,392.4,
7032,S8032,Plant_A,East,PNG,2023-12-19,347.82,348.13,
7033,S8033,Plant_C,North,LNG,2023-08-17,441.34,,Active
7034,S8034,Plant_D,West,CNG,2023-12-22,,,Active
7035,S8035,Plant_A,East,LNG,2023-10-01,136.09,,Active
7036,S8036,Plant_C,West,CNG,2023-11-06,,,Inactive
7037,S8037,Plant_A,East,LNG,2023-05-27,,,
7038,S8038,Plant_A,West,LNG,2023-05-21,,250.9,Inactive
7039,S8039,Plant_B,North,LNG,2023-04-03,,,Active
7040,S8040,Plant_C,South,,2023-02-16,388.46,,Active
7041,S8041,Plant_D,South,LNG,2023-07-28,,,
7042,S8042,Plant_B,West,PNG,2023-08-14,,,
7043,S8043,Plant_C,North,PNG,2023-03-20,231.56,,
7044,S8044,Plant_D,,,2023-07-06,218.28,,
7045,S8045,Plant_C,East,,2023-10-24,979.71,55.95,
7046,S8046,Plant_D,North,LNG,2023-04-27,,,Active
7047,S8047,Plant_D,East,LNG,2023-10-13,,,
7048,S8048,Plant_A,,CNG,2023-08-05,,175.73,Inactive
7049,S8049,Plant_C,South,,2023-05-19,,492.68,Active
7050,S8050,Plant_A,West,PNG,2023-02-20,,,
7051,S8051,Plant_B,,LNG,2023-07-11,,257.07,Inactive
7052,S8052,Plant_C,West,,2023-10-12,156.25,160.8,
7053,S8053,Plant_B,,PNG,2023-06-22,164.38,270.49,Inactive
7054,S8054,Plant_B,East,LNG,2023-07-09,816.97,285.45,Inactive
7055,S8055,Plant_C,North,CNG,2023-06-16,723.27,281.04,
7056,S8056,Plant_D,South,PNG,2023-07-28,,187.49,Active
7057,S8057,Plant_D,North,CNG,2023-05-08,888.07,,Inactive
7058,S8058,Plant_B,East,CNG,2023-02-18,,180.08,Active
7059,S8059,Plant_A,,,2023-08-04,561.6,,Active
7060,S8060,Plant_C,South,CNG,2023-10-08,,,Active
7061,S8061,Plant_C,West,PNG,2023-08-23,739.63,,Inactive
7062,S8062,Plant_C,North,PNG,2023-03-24,429.8,482.16,Active
7063,S8063,Plant_C,East,LNG,2023-06-04,,,
7064,S8064,Plant_B,West,LNG,2023-04-21,,,Active
7065,S8065,Plant_A,East,LNG,2023-08-01,,,Inactive
7066,S8066,Plant_B,South,PNG,2023-10-26,,162.18,
7067,S8067,Plant_D,South,LNG,2023-05-07,,,Inactive
7068,S8068,Plant_D,North,PNG,2023-09-22,,84.85,Inactive
7069,S8069,Plant_B,South,PNG,2023-11-07,588.01,270.69,
7070,S8070,Plant_D,North,,2023-06-20,131.41,166.71,Inactive
7071,S8071,Plant_B,North,CNG,2023-09-05,,378.91,Inactive
7072,S8072,Plant_A,West,,2023-02-18,516.07,107.21,Active
7073,S8073,Plant_C,South,LNG,2023-02-23,,349.95,
7074,S8074,Plant_D,South,CNG,2023-07-17,,,Active
7075,S8075,Plant_D,West,PNG,2023-11-18,608.51,257.77,Inactive
7076,S8076,Plant_A,East,PNG,2023-08-28,726.37,,Active
7077,S8077,Plant_C,South,PNG,2023-06-27,,162.97,Active
7078,S8078,Plant_A,,PNG,2023-04-08,626.84,,
7079,S8079,Plant_B,West,LNG,2023-12-02,,,
7080,S8080,Plant_C,West,LNG,2023-09-04,,,
7081,S8081,Plant_B,,,2023-01-07,606.78,191.53,Active
7082,S8082,Plant_A,South,LNG,2023-11-28,,,Inactive
7083,S8083,Plant_A,North,,2023-05-01,,484.29,Active
7084,S8084,Plant_D,West,,2023-10-11,,,Inactive
7085,S8085,Plant_A,East,LNG,2023-04-14,,276.52,Active
7086,S8086,Plant_A,West,LNG,2023-11-16,,,Active
7087,S8087,Plant_B,,PNG,2023-03-12,145.72,127.25,Inactive
7088,S8088,Plant_B,West,CNG,2023-01-24,569.61,213.4,Active
7089,S8089,Plant_C,South,PNG,2023-04-22,161.11,368.39,
7090,S8090,Plant_A,South,LNG,2023-07-23,183.07,369.73,Active
7091,S8091,Plant_B,South,CNG,2023-05-18,,496.74,Inactive
7092,S8092,Plant_C,East,CNG,2023-01-16,,412.21,Active
7093,S8093,Plant_B,,CNG,2023-05-11,,131.45,Inactive
7094,S8094,Plant_D,West,LNG,2023-08-02,,,Inactive
7095,S8095,Plant_B,East,LNG,2023-11-18,,,
7096,S8096,Plant_D,,,2023-12-15,733.83,366.89,Inactive
7097,S8097,Plant_A,West,LNG,2023-12-12,,,Active
7098,S8098,Plant_B,South,LNG,2023-04-16,,320.28,Active
7099,S8099,Plant_A,East,,2023-04-10,422.24,,
7100,S8100,Plant_A,South,CNG,2023-06-13,,,
7101,S8101,Plant_B,West,CNG,2023-04-23,,196.29,Active
7102,S8102,Plant_C,,PNG,2023-08-18,966.79,435.38,Inactive
7103,S8103,Plant_D,West,LNG,2023-07-25,581.53,,Inactive
7104,S8104,Plant_C,East,PNG,2023-07-26,832.62,492.66,Active
7105,S8105,Plant_D,,LNG,2023-04-13,471.42,,
7106,S8106,Plant_C,North,LNG,2023-08-01,277.69,,
7107,S8107,Plant_B,,LNG,2023-08-26,,,Inactive
7108,S8108,Plant_B,West,,2023-08-12,,,Active
7109,S8109,Plant_C,,PNG,2023-07-20,561.59,289.54,
7110,S8110,Plant_D,East,,2023-06-15,549.36,291.57,Inactive
7111,S8111,Plant_B,,,2023-05-17,853.07,,
7112,S8112,Plant_A,East,CNG,2023-02-18,,,
7113,S8113,Plant_D,North,PNG,2023-11-03,,,Active
7114,S8114,Plant_A,,PNG,2023-08-20,,90.7,
7115,S8115,Plant_C,West,CNG,2023-10-17,415.36,,Active
7116,S8116,Plant_C,North,CNG,2023-05-19,271.16,,
7117,S8117,Plant_B,West,,2023-07-07,912.76,111.38,Active
7118,S8118,Plant_C,,,2023-11-23,437.81,,
7119,S8119,Plant_C,North,PNG,2023-03-14,,,Active
7120,S8120,Plant_C,North,CNG,2023-08-15,718.79,,Inactive
7121,S8121,Plant_B,West,,2023-08-20,,296.34,Inactive
7122,S8122,Plant_A,East,PNG,2023-04-13,441.22,326.08,
7123,S8123,Plant_D,,CNG,2023-10-08,,156.69,Active
7124,S8124,Plant_B,South,PNG,2023-07-20,348.89,432.76,
7125,S8125,Plant_C,,CNG,2023-02-06,183.94,,Inactive
7126,S8126,Plant_C,North,CNG,2023-10-07,,172.22,Active
7127,S8127,Plant_D,North,,2023-03-14,917.46,,Active
7128,S8128,Plant_C,South,,2023-07-05,,,Active
7129,S8129,Plant_C,,CNG,2023-11-07,659.29,422.07,Inactive
7130,S8130,Plant_C,,CNG,2023-04-14,412.29,105.97,
7131,S8131,Plant_D,West,LNG,2023-06-11,,261.05,Active
7132,S8132,Plant_B,East,,2023-05-09,,,
7133,S8133,Plant_A,East,CNG,2023-06-08,955.39,,Inactive
7134,S8134,Plant_D,North,CNG,2023-11-13,,293.78,Inactive
7135,S8135,Plant_D,North,,2023-07-19,885.74,,Active
7136,S8136,Plant_A,North,,2023-08-26,,260.9,
7137,S8137,Plant_B,South,,2023-09-04,,,Active
7138,S8138,Plant_D,East,CNG,2023-01-23,254.38,,Active
7139,S8139,Plant_A,West,,2023-03-03,858.42,,Inactive
7140,S8140,Plant_A,North,,2023-07-10,498.74,,
7141,S8141,Plant_C,East,PNG,2023-04-18,,260.63,Active
7142,S8142,Plant_C,East,,2023-01-07,,162.61,Inactive
7143,S8143,Plant_D,West,,2023-10-26,176.65,,Active
7144,S8144,Plant_D,North,,2023-05-19,630.68,,Inactive
7145,S8145,Plant_C,North,CNG,2023-02-26,,228.95,Inactive
7146,S8146,Plant_D,West,LNG,2023-01-02,933.98,,
7147,S8147,Plant_A,South,CNG,2023-09-20,,,Inactive
7148,S8148,Plant_B,,,2023-01-27,759.1,,
7149,S8149,Plant_C,,,2023-10-05,929.7,122.65,Inactive
7150,S8150,Plant_D,South,LNG,2023-06-11,236.91,76.75,
7151,S8151,Plant_B,East,LNG,2023-01-14,592.24,166.74,Active
7152,S8152,Plant_D,South,CNG,2023-05-16,973.1,256.3,Active
7153,S8153,Plant_C,East,PNG,2023-09-01,660.94,,
7154,S8154,Plant_D,North,PNG,2023-07-12,,,
7155,S8155,Plant_A,West,LNG,2023-01-27,673.46,,Inactive
7156,S8156,Plant_C,,CNG,2023-12-07,,404.21,Active
7157,S8157,Plant_C,East,LNG,2023-05-18,339.72,,Active
7158,S8158,Plant_D,West,PNG,2023-06-12,,,Inactive
7159,S8159,Plant_D,West,PNG,2023-11-22,573.07,94.08,Inactive
7160,S8160,Plant_B,West,LNG,2023-03-09,857.49,153.16,Inactive
7161,S8161,Plant_A,West,CNG,2023-07-28,,489.12,
7162,S8162,Plant_B,East,LNG,2023-04-02,727.02,320.45,Inactive
7163,S8163,Plant_B,West,PNG,2023-06-03,277.29,,Active
7164,S8164,Plant_A,,PNG,2023-07-11,,,
7165,S8165,Plant_B,West,LNG,2023-02-17,542.54,361.84,Active
7166,S8166,Plant_D,West,LNG,2023-01-11,644.01,275.54,
7167,S8167,Plant_D,East,CNG,2023-12-01,139.96,441.19,Inactive
7168,S8168,Plant_A,North,,2023-01-06,,207.72,Active
7169,S8169,Plant_D,South,,2023-12-12,956.9,333.08,
7170,S8170,Plant_B,,,2023-08-14,,,Active
7171,S8171,Plant_A,East,CNG,2023-04-02,515.75,356.98,
7172,S8172,Plant_B,,,2023-12-14,,,
7173,S8173,Plant_D,East,CNG,2023-10-10,932.05,,Inactive
7174,S8174,Plant_B,East,CNG,2023-12-07,786.1,,Inactive
7175,S8175,Plant_D,West,,2023-08-21,,,Inactive
7176,S8176,Plant_C,,,2023-03-06,,,Active
7177,S8177,Plant_A,South,CNG,2023-10-16,,436.38,Inactive
7178,S8178,Plant_D,,PNG,2023-08-22,347.06,,
7179,S8179,Plant_D,,LNG,2023-12-04,,,
7180,S8180,Plant_C,West,LNG,2023-11-25,416.18,420.08,
7181,S8181,Plant_D,,,2023-10-20,152.39,,
7182,S8182,Plant_C,East,,2023-12-23,271.71,,Inactive
7183,S8183,Plant_B,,CNG,2023-02-13,,,Active
7184,S8184,Plant_A,West,PNG,2023-01-16,,,Active
7185,S8185,Plant_A,West,PNG,2023-05-10,,470.05,
7186,S8186,Plant_D,,LNG,2023-08-21,,,Inactive
7187,S8187,Plant_C,East,,2023-08-23,629.7,,Active
7188,S8188,Plant_D,North,PNG,2023-08-10,,,Inactive
7189,S8189,Plant_A,West,,2023-09-12,,,Inactive
7190,S8190,Plant_D,West,PNG,2023-02-04,529.43,136.45,
7191,S8191,Plant_A,North,CNG,2023-05-12,173.44,,Inactive
7192,S8192,Plant_C,East,LNG,2023-06-07,,283.49,Inactive
7193,S8193,Plant_B,West,PNG,2023-05-22,184.74,399.78,
7194,S8194,Plant_C,East,,2023-05-07,936.26,236.48,Inactive
7195,S8195,Plant_D,East,,2023-01-04,331.82,,
7196,S8196,Plant_D,,PNG,2023-07-14,,,Inactive
7197,S8197,Plant_A,South,LNG,2023-05-25,847.33,187.48,Inactive
7198,S8198,Plant_C,,CNG,2023-03-26,917.43,346.19,Active
7199,S8199,Plant_B,West,PNG,2023-11-10,,,
7200,S8200,Plant_B,North,CNG,2023-06-04,121.65,,Active
7201,S8201,Plant_C,South,PNG,2023-11-18,,,
7202,S8202,Plant_D,East,,2023-10-17,,,Active
7203,S8203,Plant_B,North,,2023-10-27,390.2,,
7204,S8204,Plant_C,,PNG,2023-01-27,,98.57,Active
7205,S8205,Plant_B,North,,2023-04-27,,459.72,
7206,S8206,Plant_D,,CNG,2023-07-13,294.65,149.18,Active
7207,S8207,Plant_D,,LNG,2023-07-21,,,Inactive
7208,S8208,Plant_C,North,CNG,2023-03-07,957.98,,Active
7209,S8209,Plant_B,,,2023-03-14,,394.96,Inactive
7210,S8210,Plant_D,West,LNG,2023-07-07,,273.8,Active
7211,S8211,Plant_A,,PNG,2023-10-16,,348.44,
7212,S8212,Plant_C,North,CNG,2023-08-17,,,Inactive
7213,S8213,Plant_C,,LNG,2023-09-14,,251.48,Active
7214,S8214,Plant_B,South,,2023-04-18,,,Active
7215,S8215,Plant_A,,CNG,2023-05-14,,,
7216,S8216,Plant_C,South,PNG,2023-01-20,192.32,376.78,Active
7217,S8217,Plant_B,,CNG,2023-07-04,,183.32,
7218,S8218,Plant_D,,LNG,2023-07-26,,,Inactive
7219,S8219,Plant_C,East,,2023-04-04,,403.51,Inactive
7220,S8220,Plant_A,West,PNG,2023-02-07,869.44,,
7221,S8221,Plant_C,East,CNG,2023-03-22,,332.8,
7222,S8222,Plant_B,West,CNG,2023-08-11,,415.64,Active
7223,S8223,Plant_D,East,CNG,2023-10-11,,,
7224,S8224,Plant_B,South,LNG,2023-05-21,,,
7225,S8225,Plant_D,,,2023-08-18,,424.51,Inactive
7226,S8226,Plant_C,North,LNG,2023-02-28,636.45,270.76,Active
7227,S8227,Plant_D,South,LNG,2023-01-17,296.79,,Inactive
7228,S8228,Plant_C,South,LNG,2023-09-24,101.93,338.67,
7229,S8229,Plant_B,,PNG,2023-12-15,334.06,361.74,Inactive
7230,S8230,Plant_B,West,,2023-12-06,465.72,,
7231,S8231,Plant_C,West,LNG,2023-06-04,,113.72,Active
7232,S8232,Plant_A,East,CNG,2023-05-20,,,Active
7233,S8233,Plant_D,North,LNG,2023-03-27,,,Active
7234,S8234,Plant_C,North,PNG,2023-03-11,,,Active
7235,S8235,Plant_A,East,,2023-01-07,337.04,,Inactive
7236,S8236,Plant_A,,LNG,2023-07-02,,,
7237,S8237,Plant_B,West,CNG,2023-09-02,375.7,,Active
7238,S8238,Plant_D,East,LNG,2023-08-18,374.23,222.15,Active
7239,S8239,Plant_C,South,PNG,2023-09-10,860.67,,Active
7240,S8240,Plant_D,North,LNG,2023-04-01,222.34,92.66,Inactive
7241,S8241,Plant_C,West,LNG,2023-04-19,316.79,,Inactive
7242,S8242,Plant_B,,,2023-07-15,,259.04,Inactive
7243,S8243,Plant_B,North,CNG,2023-06-23,185.87,234.83,Inactive
7244,S8244,Plant_A,South,,2023-02-11,326.46,340.24,
7245,S8245,Plant_D,East,CNG,2023-12-19,413.8,,
7246,S8246,Plant_C,South,CNG,2023-02-06,352.64,411.91,Inactive
7247,S8247,Plant_C,,CNG,2023-05-19,,,Inactive
7248,S8248,Plant_C,,PNG,2023-02-27,,,Inactive
7249,S8249,Plant_D,,,2023-01-19,505.09,471.25,Active
7250,S8250,Plant_D,North,PNG,2023-05-01,,,
7251,S8251,Plant_D,North,,2023-10-08,,52.29,
7252,S8252,Plant_B,West,,2023-09-01,,226.85,
7253,S8253,Plant_D,East,LNG,2023-06-09,,,Active
7254,S8254,Plant_A,East,CNG,2023-05-21,,,
7255,S8255,Plant_A,North,LNG,2023-01-21,732.29,,Active
7256,S8256,Plant_B,,LNG,2023-04-04,,,
7257,S8257,Plant_D,East,LNG,2023-09-08,193.13,485.44,Active
7258,S8258,Plant_D,South,CNG,2023-10-05,,,
7259,S8259,Plant_D,South,LNG,2023-02-02,,,Inactive
7260,S8260,Plant_A,East,CNG,2023-11-01,,,
7261,S8261,Plant_C,North,,2023-07-09,591.73,446.94,
7262,S8262,Plant_B,West,,2023-03-08,,306.99,Active
7263,S8263,Plant_C,East,PNG,2023-09-08,,,
7264,S8264,Plant_C,West,LNG,2023-09-28,,313.04,Inactive
7265,S8265,Plant_B,West,LNG,2023-02-25,,285.11,Active
7266,S8266,Plant_D,South,,2023-10-22,,88.19,Active
7267,S8267,Plant_B,East,CNG,2023-09-10,,448.89,Inactive
7268,S8268,Plant_C,North,PNG,2023-12-14,552.49,,
7269,S8269,Plant_B,,,2023-09-02,572.96,222.13,Inactive
7270,S8270,Plant_D,North,CNG,2023-12-20,,286.02,Active
7271,S8271,Plant_B,South,LNG,2023-04-24,,440.32,
7272,S8272,Plant_D,East,PNG,2023-06-18,,,Inactive
7273,S8273,Plant_A,South,LNG,2023-05-25,659.09,481.32,Active
7274,S8274,Plant_B,East,LNG,2023-08-12,,,Inactive
7275,S8275,Plant_B,East,LNG,2023-10-16,950.45,,Inactive
7276,S8276,Plant_D,,,2023-11-02,,393.45,Inactive
7277,S8277,Plant_A,South,CNG,2023-06-28,,,Inactive
7278,S8278,Plant_A,,PNG,2023-10-16,914.52,,Inactive
7279,S8279,Plant_A,,LNG,2023-12-26,987.28,163.39,
7280,S8280,Plant_A,East,PNG,2023-11-17,653.45,,
7281,S8281,Plant_C,West,LNG,2023-05-10,188.68,,
7282,S8282,Plant_D,North,PNG,2023-10-20,123.9,151.44,Active
7283,S8283,Plant_D,North,,2023-03-10,,337.61,
7284,S8284,Plant_C,West,,2023-12-05,,,Inactive
7285,S8285,Plant_D,West,,2023-06-25,,329.05,Active
7286,S8286,Plant_D,,PNG,2023-06-07,228.31,,Active
7287,S8287,Plant_A,East,CNG,2023-11-11,860.3,115.5,
7288,S8288,Plant_C,East,,2023-11-26,134.33,,
7289,S8289,Plant_D,East,CNG,2023-06-25,399.64,,Inactive
7290,S8290,Plant_B,West,PNG,2023-04-06,,172.39,
7291,S8291,Plant_B,South,PNG,2023-05-10,856.52,347.63,Inactive
7292,S8292,Plant_D,East,PNG,2023-03-23,,,Inactive
7293,S8293,Plant_A,East,CNG,2023-03-06,,354.33,
7294,S8294,Plant_A,,CNG,2023-12-10,913.8,366.54,Active
7295,S8295,Plant_D,North,,2023-02-27,,,Active
7296,S8296,Plant_C,East,CNG,2023-05-04,,,Inactive
7297,S8297,Plant_A,South,,2023-05-17,,,
7298,S8298,Plant_B,South,CNG,2023-06-05,542.59,122.89,Active
7299,S8299,Plant_D,North,CNG,2023-06-12,118.46,427.53,Inactive
7300,S8300,Plant_B,West,PNG,2023-08-08,,458.53,
7301,S8301,Plant_A,East,PNG,2023-12-24,,147.93,Active
7302,S8302,Plant_B,,PNG,2023-06-07,311.87,396.99,
7303,S8303,Plant_A,,,2023-03-04,469.71,161.13,Active
7304,S8304,Plant_A,,PNG,2023-12-14,,,Inactive
7305,S8305,Plant_A,North,,2023-05-22,,301.39,Inactive
7306,S8306,Plant_A,South,PNG,2023-10-23,169.16,242.32,
7307,S8307,Plant_A,East,PNG,2023-04-13,,274.61,Inactive
7308,S8308,Plant_B,North,,2023-09-21,395.1,161.64,Active
7309,S8309,Plant_C,,PNG,2023-01-03,,,
7310,S8310,Plant_D,South,CNG,2023-02-07,929.29,,Inactive
7311,S8311,Plant_A,,CNG,2023-05-25,,315.62,
7312,S8312,Plant_A,West,CNG,2023-08-24,,,Inactive
7313,S8313,Plant_D,North,PNG,2023-01-23,742.42,385.59,Active
7314,S8314,Plant_A,South,CNG,2023-03-14,,118.3,Active
7315,S8315,Plant_B,,PNG,2023-11-18,,,
7316,S8316,Plant_C,East,,2023-11-06,,,Active
7317,S8317,Plant_D,South,PNG,2023-02-19,,451.16,Active
7318,S8318,Plant_C,South,CNG,2023-03-05,,,Active
7319,S8319,Plant_A,South,CNG,2023-10-11,,310.47,Inactive
7320,S8320,Plant_A,,LNG,2023-09-05,800.44,280.93,Inactive
7321,S8321,Plant_B,,CNG,2023-01-03,,,Inactive
7322,S8322,Plant_B,West,PNG,2023-07-15,150.56,331.35,Inactive
7323,S8323,Plant_D,,PNG,2023-01-21,872.66,300.91,Inactive
7324,S8324,Plant_C,North,PNG,2023-05-14,,,Active
7325,S8325,Plant_A,,LNG,2023-12-12,378.9,277.64,
7326,S8326,Plant_A,East,LNG,2023-02-24,,329.89,Inactive
7327,S8327,Plant_C,North,,2023-06-07,,,Inactive
7328,S8328,Plant_B,East,,2023-05-12,701.95,,Active
7329,S8329,Plant_A,West,CNG,2023-06-05,,249.32,Inactive
7330,S8330,Plant_A,North,,2023-07-11,,,Inactive
7331,S8331,Plant_B,South,CNG,2023-08-08,,273.25,Active
7332,S8332,Plant_C,South,,2023-04-21,,,Inactive
7333,S8333,Plant_C,East,,2023-06-28,540.29,122.69,
7334,S8334,Plant_D,,,2023-06-02,421.26,,Active
7335,S8335,Plant_D,,,2023-04-05,,177.83,Inactive
7336,S8336,Plant_C,West,,2023-08-15,,202.23,Active
7337,S8337,Plant_C,West,,2023-11-23,744.28,,
7338,S8338,Plant_C,West,,2023-08-25,506.1,267.96,
7339,S8339,Plant_B,East,CNG,2023-09-06,583.52,84.73,Inactive
7340,S8340,Plant_C,,,2023-05-22,,,Inactive
7341,S8341,Plant_C,,PNG,2023-09-27,,,
7342,S8342,Plant_D,,,2023-01-09,,307.29,Inactive
7343,S8343,Plant_C,West,LNG,2023-07-17,737.19,136.22,
7344,S8344,Plant_D,,PNG,2023-11-22,296.53,208.31,Inactive
7345,S8345,Plant_C,,CNG,2023-12-01,335.3,,Inactive
7346,S8346,Plant_A,West,,2023-05-26,,271.63,Inactive
7347,S8347,Plant_C,North,PNG,2023-11-28,980.68,,
7348,S8348,Plant_C,East,PNG,2023-06-01,146.26,,
7349,S8349,Plant_A,,LNG,2023-12-06,157.05,196.43,Active
7350,S8350,Plant_A,East,LNG,2023-05-12,137.91,,Active
7351,S8351,Plant_A,South,PNG,2023-09-20,184.36,,Inactive
7352,S8352,Plant_C,East,LNG,2023-06-14,,,Active
7353,S8353,Plant_A,West,LNG,2023-03-08,,354.05,
7354,S8354,Plant_B,South,PNG,2023-03-14,781.45,,
7355,S8355,Plant_A,,PNG,2023-12-11,,190.4,Inactive
7356,S8356,Plant_C,South,,2023-07-07,,,Inactive
7357,S8357,Plant_D,,CNG,2023-12-16,895.47,216.08,
7358,S8358,Plant_A,East,PNG,2023-03-18,780.93,,
7359,S8359,Plant_C,East,CNG,2023-05-06,432.56,,Active
7360,S8360,Plant_A,,LNG,2023-11-25,354.58,,Inactive
7361,S8361,Plant_C,West,PNG,2023-03-22,,461.31,
7362,S8362,Plant_A,West,PNG,2023-09-21,442.61,,Inactive
7363,S8363,Plant_B,North,,2023-09-05,379.53,,Inactive
7364,S8364,Plant_A,,CNG,2023-04-27,912.99,,Inactive
7365,S8365,Plant_C,,,2023-04-21,126.82,,Active
7366,S8366,Plant_B,North,PNG,2023-12-13,642.49,,Active
7367,S8367,Plant_D,West,PNG,2023-07-09,,223.74,Inactive
7368,S8368,Plant_C,West,PNG,2023-05-17,375.36,,Active
7369,S8369,Plant_D,South,,2023-04-17,,,
7370,S8370,Plant_C,South,LNG,2023-09-10,,350.32,
7371,S8371,Plant_D,,CNG,2023-09-07,336.34,,Inactive
7372,S8372,Plant_C,West,,2023-11-08,829.19,411.1,Active
7373,S8373,Plant_A,West,LNG,2023-05-18,118.55,368.82,
7374,S8374,Plant_D,North,CNG,2023-10-16,,443.7,Inactive
7375,S8375,Plant_C,,CNG,2023-02-25,,74.94,
7376,S8376,Plant_C,South,,2023-05-01,436.25,293.34,Active
7377,S8377,Plant_D,,,2023-02-17,852.52,,Active
7378,S8378,Plant_B,East,PNG,2023-05-05,663.93,,
7379,S8379,Plant_A,South,PNG,2023-07-24,976.66,,Active
7380,S8380,Plant_C,North,PNG,2023-08-07,463.75,465.65,
7381,S8381,Plant_A,West,PNG,2023-07-16,242.6,,
7382,S8382,Plant_B,North,PNG,2023-05-16,,,Active
7383,S8383,Plant_C,,CNG,2023-11-21,,207.6,Active
7384,S8384,Plant_A,East,,2023-09-02,,,Active
7385,S8385,Plant_C,East,LNG,2023-07-24,,,
7386,S8386,Plant_B,East,,2023-08-19,242.13,,Active
7387,S8387,Plant_C,South,CNG,2023-09-10,143.35,131.28,
7388,S8388,Plant_B,South,,2023-10-26,,123.36,
7389,S8389,Plant_C,East,LNG,2023-06-18,,,Inactive
7390,S8390,Plant_B,West,CNG,2023-08-03,,163.72,Inactive
7391,S8391,Plant_B,,PNG,2023-08-02,,252.01,Inactive
7392,S8392,Plant_A,North,LNG,2023-07-03,685.83,481.05,
7393,S8393,Plant_D,North,,2023-03-15,213.52,,Active
7394,S8394,Plant_B,South,,2023-12-12,553.95,342.44,
7395,S8395,Plant_A,West,LNG,2023-09-03,,342.95,
7396,S8396,Plant_B,North,LNG,2023-11-17,,,Active
7397,S8397,Plant_A,,LNG,2023-03-08,811.64,135.21,Active
7398,S8398,Plant_B,East,PNG,2023-07-04,287.55,,Inactive
7399,S8399,Plant_C,,,2023-02-22,,233.12,
7400,S8400,Plant_B,South,PNG,2023-04-05,626.29,,
7401,S8401,Plant_B,East,LNG,2023-08-24,,143.01,Active
7402,S8402,Plant_B,South,CNG,2023-05-02,,147.73,
7403,S8403,Plant_B,West,LNG,2023-12-12,,421.19,Active
7404,S8404,Plant_C,South,,2023-10-25,,,Active
7405,S8405,Plant_D,East,PNG,2023-06-09,,408.38,Inactive
7406,S8406,Plant_A,West,LNG,2023-08-23,988.54,,Inactive
7407,S8407,Plant_C,North,PNG,2023-12-22,754.15,,Inactive
7408,S8408,Plant_D,South,,2023-08-04,,,Inactive
7409,S8409,Plant_A,South,PNG,2023-12-14,,473.72,Inactive
7410,S8410,Plant_D,West,PNG,2023-11-19,,286.42,Active
7411,S8411,Plant_D,West,LNG,2023-05-03,437.92,315.76,
7412,S8412,Plant_C,South,,2023-06-20,319.97,,Inactive
7413,S8413,Plant_B,,,2023-12-16,399.57,84.36,Inactive
7414,S8414,Plant_B,,,2023-12-20,316.7,,
7415,S8415,Plant_C,North,,2023-10-06,786.01,,Inactive
7416,S8416,Plant_B,North,,2023-09-23,698.87,,Inactive
7417,S8417,Plant_B,,PNG,2023-10-05,798.08,237.49,
7418,S8418,Plant_B,North,,2023-11-09,,375.77,
